RowNumber,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6028,15799494,850,44,3,140393.65,2,0,1,186285.52,0
6029,15673439,646,50,5,142644.64,2,1,1,142208.5,1
6030,15669011,659,44,9,23503.31,1,0,1,169862.01,1
6031,15581388,487,33,8,145729.71,1,1,0,41365.85,0
6032,15743153,740,40,2,122295.17,2,1,1,30812.84,0
6033,15579787,686,39,4,0,2,1,0,155023.93,0
6034,15759966,612,36,5,119799.27,2,1,0,159416.58,0
6035,15601045,655,37,8,163708.58,2,0,0,76259.23,0
6036,15764021,617,34,1,61687.33,2,1,0,105965.25,0
6037,15687218,674,27,4,79144.34,1,0,1,50743.83,0
6038,15626452,711,32,5,0,2,1,1,147720.27,0
6039,15700964,624,27,7,104848.68,1,1,1,167387.36,0
6040,15768887,597,26,5,0,2,0,1,95159.13,0
6041,15735358,682,46,4,0,1,1,1,4654.28,0
6042,15749472,775,45,8,0,1,1,0,130376.68,0
6043,15685872,727,29,1,146652.01,1,1,1,173486.39,0
6044,15760851,629,31,6,0,2,1,0,93881.75,0
6045,15734588,684,46,0,0,2,1,1,36376.97,0
6046,15784594,549,37,1,130622.34,2,1,1,128499.94,0
6047,15606435,593,69,2,187013.13,2,0,1,105898.69,0
6048,15790247,536,40,9,0,2,1,1,11959.03,0
6049,15676433,707,36,6,0,1,0,0,98810.78,0
6050,15625905,592,41,0,0,2,1,0,65906.07,0
6051,15626414,703,44,6,98862.54,1,1,0,151516.7,0
6052,15623220,723,45,4,0,2,1,0,37214.39,0
6053,15752857,452,52,1,98443.14,2,0,0,92033.98,0
6054,15677908,552,42,4,0,2,0,0,195692.3,0
6055,15773013,633,47,0,0,1,1,1,6342.84,1
6056,15623972,479,23,9,123575.51,1,0,1,95148.28,0
6057,15738627,768,25,6,0,2,1,1,21215.67,0
6058,15643392,742,31,4,105239.1,1,1,1,19700.24,0
6059,15684868,668,56,9,110993.79,1,1,0,134396.64,1
6060,15627854,707,44,3,0,2,1,1,135077.01,0
6061,15669253,754,39,7,157691.98,2,1,0,133600.89,1
6062,15758023,544,47,5,105245.21,1,0,0,99922.08,1
6063,15574558,718,32,8,0,2,1,1,41399.33,0
6064,15635256,762,31,7,117687.35,1,1,1,159344.43,0
6065,15680399,772,23,2,0,2,1,0,18364.19,0
6066,15674720,691,37,7,123067.63,1,1,1,98162.44,1
6067,15580249,502,45,0,0,1,0,0,84663.21,0
6068,15675431,563,34,6,0,2,0,0,36536.93,0
6069,15698285,676,41,4,101457.14,1,1,1,79101.67,0
6070,15810775,576,52,2,100549.43,2,1,1,16644.16,0
6071,15678173,629,35,4,174588.8,2,0,1,158420.14,0
6072,15665222,625,52,8,121161.57,1,1,0,48988.28,0
6073,15803908,628,45,9,0,2,1,1,96862.56,0
6074,15586039,471,36,5,90063.74,2,1,1,96366.7,0
6075,15802570,811,45,5,0,2,1,1,146123.19,0
6076,15781451,504,42,3,134936.97,2,0,0,135178.91,0
6077,15721019,687,24,3,110495.27,1,1,0,158615.41,0
6078,15738588,660,37,2,133200.09,1,0,0,71433.88,0
6079,15730657,548,41,4,82596.8,1,0,1,55672.09,0
6080,15739292,609,31,9,103837.75,1,1,1,150218.11,0
6081,15725945,659,42,2,0,1,0,0,162734.31,1
6082,15813159,526,52,8,93590.47,1,0,1,21228.71,1
6083,15636820,725,40,8,104149.66,1,1,0,62027.9,0
6084,15603880,519,38,1,114141.64,1,1,1,60988.21,1
6085,15619494,562,31,9,117153,1,1,1,108675.01,0
6086,15596992,482,45,7,156353.46,1,1,0,72643.95,1
6087,15735025,535,37,3,175534.78,2,1,1,9241.52,0
6088,15730759,561,27,9,135637,1,1,0,153080.4,1
6089,15752912,661,30,7,0,2,1,0,72196.57,0
6090,15711316,771,27,2,0,2,1,1,199527.34,0
6091,15738785,545,26,7,0,2,0,1,156598.23,0
6092,15777896,850,33,2,83415.04,1,0,1,74917.64,0
6093,15628963,601,43,3,141859.12,2,1,1,111249.62,0
6094,15742126,712,38,7,132767.66,2,1,1,59115.77,0
6095,15575623,589,31,10,110635.32,1,1,0,148218.86,0
6096,15741652,600,37,8,177657.35,1,1,1,77142.32,0
6097,15738884,642,41,4,157777.58,1,1,0,67484.6,0
6098,15615050,575,47,9,107915.94,2,1,1,63452.18,1
6099,15803005,570,57,5,86568.75,1,0,1,103660.31,0
6100,15743498,532,52,9,137755.76,1,1,0,163191.99,1
6101,15720463,796,30,2,137262.71,2,1,0,62905.29,0
6102,15588695,833,32,6,0,1,1,1,44323.22,1
6103,15665802,642,36,6,0,2,1,1,97938.59,0
6104,15571144,655,28,10,0,2,0,1,126565.21,0
6105,15750731,736,50,9,116309.01,1,1,0,185360.4,1
6106,15605134,617,34,0,131244.65,2,1,0,183229.02,0
6107,15626044,762,28,3,125155.83,2,1,1,106024.02,0
6108,15737910,703,35,5,140691.08,2,1,0,167810.26,0
6109,15761076,507,41,3,58820.32,2,1,1,138536.09,0
6110,15710105,581,26,3,105099.45,1,1,1,184520,1
6111,15577402,593,31,9,0,2,0,1,20492.16,0
6112,15803337,648,23,9,168372.52,1,1,0,134676.72,0
6113,15654372,462,34,1,94682.56,2,1,0,138478.2,0
6114,15585867,596,36,2,0,2,0,1,125557.95,0
6115,15662488,627,44,5,0,2,1,0,82969.61,1
6116,15604813,494,40,7,0,2,0,1,158071.69,0
6117,15611644,627,73,0,146329.73,1,0,1,43615.67,0
6118,15674928,850,37,2,0,2,1,0,119969.99,0
6119,15656100,632,49,5,167962.7,1,0,0,140201.21,0
6120,15764293,490,33,1,0,2,1,1,80792.83,0
6121,15636423,715,40,7,0,1,1,1,141359.11,0
6122,15607629,679,48,8,0,2,1,0,23344.94,0
6123,15577313,619,44,3,116967.68,1,1,0,5075.17,1
6124,15714493,465,33,6,0,2,1,1,95500.98,0
6125,15643359,736,32,7,0,1,0,1,79082.62,0
6126,15687913,501,34,7,93244.42,1,0,1,199805.63,0
6127,15790935,535,29,5,0,2,0,1,52709.55,0
6128,15708693,759,33,2,0,2,1,0,56583.88,0
6129,15672016,819,35,1,0,2,0,1,3385.04,0
6130,15727605,533,43,4,80442.06,2,0,1,12537.42,0
6131,15651144,632,35,2,150561.03,2,0,0,64722.61,0
6132,15749401,686,60,9,0,3,1,1,75246.21,1
6133,15691874,687,34,9,125474.44,1,1,0,198929.84,0
6134,15620735,667,33,4,127076.68,2,1,0,69011.66,0
6135,15769781,699,25,8,0,2,1,1,52404.47,0
6136,15624611,497,37,8,128650.11,2,1,1,163641.53,0
6137,15773071,780,33,6,145580.61,1,1,1,154598.56,0
6138,15720371,652,51,3,0,1,1,0,173989.47,1
6139,15717984,477,47,9,144900.58,1,1,0,61315.37,1
6140,15806407,652,37,4,0,2,1,0,143393.24,0
6141,15785042,488,31,8,97588.6,1,0,0,124210.53,0
6142,15809302,572,24,1,0,2,1,1,151460.84,0
6143,15677550,755,38,1,0,2,1,0,20734.81,0
6144,15654096,779,24,10,122200.31,2,1,0,43705.56,0
6145,15617320,693,46,3,151709.33,1,1,0,180736.24,0
6146,15653065,530,22,7,0,2,1,0,104170.48,0
6147,15649112,738,33,3,122134.4,2,0,1,27867.59,0
6148,15690526,690,31,2,137260.45,2,1,0,55387.28,0
6149,15806945,611,30,9,88594.14,1,1,0,196332.45,0
6150,15670066,643,34,6,0,2,1,1,116046.22,0
6151,15625761,632,41,8,127205.32,4,1,0,93874.87,1
6152,15761525,727,31,10,96997.09,2,0,0,76614.04,0
6153,15735080,508,64,2,0,1,1,1,6076.62,0
6154,15619537,550,31,5,142200.19,2,1,1,122221.71,0
6155,15598162,754,39,3,160761.41,1,1,1,24156.03,0
6156,15694300,759,26,4,0,2,1,0,135394.62,0
6157,15637235,794,33,8,0,2,0,0,91340.02,0
6158,15612444,549,29,3,0,2,1,0,146090.38,0
6159,15626457,671,31,0,116234.61,1,1,0,172096.08,0
6160,15627995,756,26,5,155143.52,1,0,1,135034.57,1
6161,15706128,632,21,1,0,2,1,0,84008.66,0
6162,15666430,579,38,8,0,2,0,0,91763.67,0
6163,15627385,748,34,5,84009.47,1,1,1,137001.1,0
6164,15581323,488,28,7,139246.22,2,1,0,106799.49,0
6165,15608109,710,58,7,170113,2,0,1,10494.64,0
6166,15801942,619,41,8,0,3,1,1,79866.73,1
6167,15567431,773,64,2,145578.28,1,0,1,186172.85,0
6168,15810167,657,75,7,126273.95,1,0,1,91673.6,0
6169,15644501,579,26,10,162482.76,1,1,1,18458.2,0
6170,15785290,542,29,9,0,1,1,0,8342.35,0
6171,15611157,709,32,2,87814.89,1,1,0,138578.37,0
6172,15673837,617,61,3,113858.95,1,1,1,38129.22,0
6173,15656822,568,43,5,87612.64,4,1,1,107155.4,1
6174,15580560,769,73,1,0,1,1,1,29792.11,0
6175,15760641,608,26,1,106648.98,1,0,1,7063.6,0
6176,15587584,503,31,4,0,2,1,1,21645.06,0
6177,15604146,608,38,8,103653.51,2,1,1,137079.86,0
6178,15813974,731,37,3,116880.53,1,0,0,172718.35,1
6179,15746986,850,40,4,97990.49,2,0,0,106691.02,0
6180,15759741,591,34,4,150635.3,1,1,1,72274.84,0
6181,15734892,579,37,4,0,2,1,1,32246.63,0
6182,15797194,570,39,10,129674.89,2,1,0,80552.36,0
6183,15723786,709,37,9,0,2,1,0,16733.59,0
6184,15642726,611,53,3,83568.26,1,0,0,1235.49,0
6185,15664339,775,48,4,178144.91,2,0,0,50168.41,1
6186,15754526,699,36,6,147137.74,1,1,1,33687.9,0
6187,15703037,618,37,5,0,1,0,1,178705.45,1
6188,15751412,704,36,3,114370.41,1,0,1,66810.48,0
6189,15609558,835,47,5,108289.28,2,1,1,45859.55,1
6190,15572408,714,39,3,149887.49,2,1,0,63846.36,0
6191,15613923,581,43,4,170172.9,1,0,1,100236.02,0
6192,15747000,592,27,3,0,2,1,1,19645.65,0
6193,15731781,551,43,7,0,2,1,0,178393.68,0
6194,15727198,689,28,2,64808.32,2,0,0,78591.15,0
6195,15794273,604,56,0,62732.65,1,0,1,124954.56,0
6196,15804950,514,41,7,0,2,1,1,3756.65,0
6197,15576304,698,29,5,95167.55,1,1,1,152723.23,0
6198,15645200,581,54,2,152508.99,1,1,0,187597.98,1
6199,15779627,573,31,0,134644.19,1,1,1,70381.49,0
6200,15750755,449,33,8,0,2,0,0,156792.89,0
6201,15569654,850,31,3,51293.47,1,0,0,35534.68,0
6202,15753079,612,41,5,0,3,0,0,151256.22,0
6203,15684995,690,49,8,116622.73,1,0,1,51011.29,0
6204,15790763,599,49,2,0,2,1,0,111190.53,0
6205,15766458,498,33,1,198113.86,1,1,0,69664.35,0
6206,15616221,497,29,4,85646.81,1,0,0,63233.02,1
6207,15776124,802,51,7,0,1,0,1,40855.79,0
6208,15665811,644,33,9,141234.98,1,1,0,95673.05,0
6209,15729804,714,34,10,0,2,1,1,80234.14,0
6210,15714062,690,40,9,77641.99,1,0,0,189051.59,1
6211,15592197,522,30,3,0,2,1,0,145490.85,0
6212,15793116,502,40,7,117304.29,1,0,0,196278.32,0
6213,15638231,730,62,2,0,2,1,1,162889.1,0
6214,15697678,590,36,6,92340.69,2,1,1,174667.58,0
6215,15800412,458,35,9,146780.52,2,1,1,3476.38,0
6216,15597610,553,41,6,144974.55,1,1,1,19344.92,0
6217,15726634,479,47,1,0,1,1,0,95270.83,0
6218,15670866,693,31,2,0,2,1,1,107759.31,0
6219,15667462,707,43,10,0,2,1,0,118368.2,0
6220,15662574,636,37,1,115137.26,1,1,0,52484.01,0
6221,15716926,807,33,10,101952.97,2,1,0,178153.65,0
6222,15603554,513,45,0,164649.52,3,1,0,49915.52,1
6223,15716800,582,31,2,0,2,1,1,33747.03,0
6224,15679429,694,32,0,91956.49,1,1,1,59961.81,0
6225,15616122,777,39,8,0,2,1,1,18613.52,0
6226,15742172,598,32,9,123938.6,2,1,0,198894.42,0
6227,15792305,762,46,6,123571.77,3,0,1,57014.17,1
6228,15636016,588,34,3,120777.88,1,1,1,131729.52,0
6229,15733138,663,42,5,90248.79,1,1,1,79169.73,0
6230,15669741,777,36,7,0,1,1,0,106472.34,0
6231,15616954,592,71,4,0,2,0,1,17013.54,0
6232,15729238,631,48,1,106396.48,1,1,1,150661.42,1
6233,15718242,725,47,1,104887.43,1,0,0,86622.56,1
6234,15682914,850,34,2,72079.71,1,1,1,115767.93,0
6235,15654274,540,37,6,0,2,1,0,141998.89,0
6236,15691457,674,36,2,0,2,1,1,182787.17,0
6237,15719649,553,38,3,99844.68,1,0,0,187915.7,0
6238,15778897,630,28,1,0,2,1,1,133267.78,0
6239,15589437,466,26,3,156815.71,1,1,1,137476.09,0
6240,15682369,613,47,6,146034.74,1,1,1,77146.14,0
6241,15626507,558,27,1,152283.39,1,1,0,183271.15,0
6242,15571995,775,33,1,118897.1,2,1,1,26362.4,0
6243,15673333,698,52,8,96781.39,1,1,1,153373.71,0
6244,15748752,608,33,1,102772.67,2,1,0,70705.58,0
6245,15725302,670,20,4,0,2,1,0,119759.24,0
6246,15722083,591,39,8,0,2,0,0,42392.24,0
6247,15771442,633,40,4,150578,1,0,1,34670.62,1
6248,15803633,678,46,1,0,2,0,0,82106.19,0
6249,15672185,590,47,3,0,2,1,0,171774.5,0
6250,15806486,705,48,0,0,2,0,0,149772.61,0
6251,15570895,608,42,10,163548.07,1,1,0,38866.85,0
6252,15614520,682,37,8,148580.12,1,1,0,35179.18,0
6253,15687492,596,32,3,96709.07,2,0,0,41788.37,0
6254,15675337,395,34,5,106011.59,1,1,1,17376.57,1
6255,15721047,578,37,1,135650.88,1,1,0,199428.19,0
6256,15589017,547,55,4,111362.76,3,1,0,16922.28,1
6257,15611186,609,37,1,39344.83,1,1,1,178291.89,1
6258,15617301,774,36,9,130809.77,1,1,0,152290.28,0
6259,15726046,712,27,2,133009.51,1,1,0,126809.15,0
6260,15585748,585,28,9,135337.49,2,1,1,40385.61,0
6261,15672826,666,32,10,112536.57,2,1,1,34350.54,0
6262,15595162,708,35,8,122570.69,1,0,0,199005.88,0
6263,15650026,513,44,1,63562.02,2,0,1,52629.73,1
6264,15745826,445,37,3,0,2,1,1,180012.39,0
6265,15708610,690,44,9,100368.63,2,0,0,35342.33,0
6266,15624471,850,37,6,0,2,1,0,109291.22,0
6267,15590097,537,33,7,136082,1,1,0,62746.54,0
6268,15689328,705,48,9,114169.16,1,0,0,173273.2,1
6269,15582154,670,45,5,47884.92,1,1,1,54340.24,0
6270,15734626,652,36,1,0,2,1,1,19302.78,0
6271,15702806,696,24,9,0,1,0,0,10883.52,0
6272,15620756,747,49,6,202904.64,1,1,1,17298.72,1
6273,15611331,511,46,1,0,1,1,1,115779.48,1
6274,15576935,743,43,2,161807.18,2,0,1,93228.86,1
6275,15661275,532,52,3,110791.97,1,1,0,148704.77,1
6276,15814940,642,33,9,0,2,1,1,150475.14,0
6277,15768471,554,54,6,108755,1,1,0,40914.32,1
6278,15697391,604,34,3,0,2,1,0,38587.7,0
6279,15793346,602,72,3,0,2,1,1,171260.66,0
6280,15608338,757,55,9,117294.12,4,1,0,94187.47,1
6281,15578546,491,26,4,102251.14,1,1,1,145900.89,0
6282,15656921,850,31,4,0,2,0,0,152298.28,0
6283,15761340,521,22,5,0,2,1,1,99828.45,0
6284,15591135,726,37,2,132057.92,2,1,0,34743.98,0
6285,15623219,596,33,8,0,1,1,0,121189.3,1
6286,15655229,850,35,7,114285.2,1,0,1,129660.59,0
6287,15805884,637,41,9,0,2,1,0,145477.36,0
6288,15668289,690,32,2,76087.98,1,0,1,151822.66,0
6289,15568562,689,40,8,160272.27,1,1,0,49656.24,0
6290,15773276,633,63,4,114552.6,1,1,0,73856.28,1
6291,15622801,555,27,8,102000.17,1,1,1,116757,0
6292,15779886,563,24,7,0,2,0,0,16319.56,0
6293,15713673,494,33,1,137853,1,0,1,90273.85,0
6294,15783083,534,27,9,0,2,1,0,161344.13,0
6295,15742824,696,42,7,162318.61,1,1,0,121061.89,0
6296,15621550,535,50,1,140292.58,3,0,0,69531.22,1
6297,15799480,600,34,0,0,2,0,1,3756.23,0
6298,15625247,807,34,1,0,1,0,0,114448.13,0
6299,15755241,714,52,2,0,1,0,1,144045.08,1
6300,15575679,590,24,7,126431.54,1,1,0,58781.11,0
6301,15668235,614,41,3,123475.04,1,1,1,179227.52,0
6302,15683183,766,45,6,97652.96,1,1,0,127332.33,0
6303,15684592,557,42,4,0,2,0,1,86642.38,0
6304,15591169,788,49,4,137455.99,1,1,0,184178.29,1
6305,15653455,648,38,2,0,2,0,1,9551.49,0
6306,15732563,726,33,7,99046.31,2,1,1,56053.06,0
6307,15656471,773,33,9,0,2,1,1,1118.31,0
6308,15598510,583,27,4,105907.42,2,1,1,195732.04,0
6309,15766427,565,52,5,97720.35,2,1,0,175070.94,1
6310,15785342,705,25,9,0,2,0,1,112331.19,0
6311,15641595,685,43,4,97392.18,2,1,0,43956.83,0
6312,15798429,741,29,8,0,2,1,1,115994.52,0
6313,15648136,658,28,9,152812.58,1,1,0,166682.57,0
6314,15812482,575,27,3,139301.68,1,1,0,99843.98,0
6315,15790810,844,41,10,76319.64,1,1,1,141175.18,1
6316,15687421,559,67,9,125919.35,1,1,0,175910.95,1
6317,15765643,725,37,6,124348.38,2,0,1,176984.34,0
6318,15654878,450,29,7,117199.8,1,1,1,43480.63,0
6319,15686835,738,57,9,148384.64,1,0,0,155047.11,1
6320,15768340,642,19,3,113905.48,1,1,1,176137.2,0
6321,15673599,618,32,5,133476.09,1,0,1,154843.4,0
6322,15689096,590,47,0,117879.32,1,1,1,8214.46,0
6323,15684294,735,50,2,0,2,0,1,147075.69,0
6324,15615828,550,34,8,122359.5,1,0,0,116495.55,0
6325,15746012,729,28,0,0,2,1,1,31165.06,1
6326,15615797,743,59,5,108585.35,1,1,1,192127.22,1
6327,15788494,555,31,8,145875.74,1,1,0,137491.23,0
6328,15793856,667,36,3,121542.57,2,1,1,186841.71,0
6329,15629545,790,41,7,109508.68,1,0,0,86776.38,0
6330,15661198,727,34,2,146407.11,1,1,1,72073.72,0
6331,15715117,744,39,6,0,1,0,0,10662.58,0
6332,15701074,629,35,8,112330.83,1,1,1,91001.02,0
6333,15793046,619,35,4,90413.12,1,1,1,20555.21,0
6334,15623744,634,34,8,105302.66,1,1,1,123164.97,0
6335,15611329,608,35,6,0,2,1,1,143463.28,0
6336,15740428,507,35,1,0,2,0,0,92131.54,0
6337,15781534,536,35,4,121520.36,1,0,0,77178.42,0
6338,15618243,730,43,1,103960.38,1,1,1,193650.16,0
6339,15784161,583,39,8,102945.01,1,0,0,52861.89,0
6340,15700325,644,24,8,92760.55,1,1,0,35896.75,0
6341,15659064,790,37,8,0,2,1,1,149418.41,0
6342,15658364,807,40,1,134590.21,1,1,1,46253.65,0
6343,15704340,581,37,10,104255.03,1,1,0,86609.37,0
6344,15793455,627,55,6,0,1,0,0,91943.94,1
6345,15579777,850,41,3,0,2,1,0,128892.36,0
6346,15632345,754,35,4,0,2,1,0,44830.71,0
6347,15814468,551,50,1,121399.98,1,0,1,84508.44,1
6348,15754820,637,35,8,147127.81,2,1,1,84760.7,0
6349,15707505,699,31,8,125927.51,2,1,0,147661.47,0
6350,15699507,542,25,7,0,2,0,1,82393.08,0
6351,15799600,640,48,1,111599.32,1,0,1,135995.58,0
6352,15794472,553,27,3,0,2,0,0,159800.16,0
6353,15646632,741,38,9,0,2,1,0,14379.01,0
6354,15676353,598,35,8,114212.6,1,1,1,74322.85,0
6355,15566312,660,42,5,0,3,1,1,189016.24,1
6356,15570414,618,41,4,115251.64,1,0,0,136435.75,0
6357,15776743,647,43,9,0,2,1,1,78488.39,0
6358,15674637,491,68,3,107571.61,1,0,1,113695.99,0
6359,15730418,652,32,2,0,2,1,0,54628.11,0
6360,15739972,650,45,9,152367.21,3,1,0,150835.21,1
6361,15661591,413,39,1,130969.77,2,1,1,158891.79,0
6362,15675585,416,25,0,97738.97,2,1,1,160523.33,0
6363,15814750,629,34,8,0,2,1,1,180595.02,0
6364,15593454,678,40,4,113794.22,1,1,0,16618.76,0
6365,15663421,527,28,6,128396.33,2,1,0,79919.97,0
6366,15576196,743,48,5,118207.69,2,0,0,186489.14,1
6367,15677324,683,73,9,124730.26,1,1,1,51999.5,0
6368,15568742,536,41,9,0,1,1,0,121299.14,0
6369,15693764,663,52,0,136298.65,1,1,0,144593.3,1
6370,15714260,646,38,2,0,2,0,0,178752.73,0
6371,15798200,707,35,2,0,3,1,1,94148.3,0
6372,15656627,602,34,5,0,2,1,1,77414.45,0
6373,15791111,635,47,2,125724.95,2,1,0,63236.97,0
6374,15638269,597,67,2,0,2,0,1,108645.85,0
6375,15807473,503,38,1,0,2,1,1,95153.24,0
6376,15708534,524,64,5,0,1,1,0,136079.64,1
6377,15640686,700,46,5,95872.86,1,1,0,98273.01,1
6378,15588904,692,33,9,0,1,1,0,113505.93,1
6379,15768763,562,37,2,0,1,0,1,52525.15,1
6380,15770543,679,37,7,74260.03,1,1,0,194617.98,0
6381,15642162,603,35,1,123407.69,1,1,0,152541.89,1
6382,15714046,720,33,3,123783.91,2,1,1,142903.44,0
6383,15575060,797,24,5,0,2,1,0,182257.61,0
6384,15812040,594,36,6,153880.15,1,0,0,135431.72,0
6385,15812073,529,31,7,0,2,1,1,175697.87,0
6386,15706810,606,32,1,106301.85,2,0,1,59061.25,0
6387,15584090,621,40,7,0,2,0,1,131283.6,1
6388,15810807,513,43,9,0,2,1,0,152499.8,0
6389,15582033,753,44,3,138076.47,1,1,0,15523.09,1
6390,15687607,605,30,9,135422.31,1,0,1,186418.85,0
6391,15588406,574,37,7,0,2,1,0,32262.28,0
6392,15784099,726,38,5,126875.62,1,1,0,128052.29,0
6393,15701352,611,28,3,96381.68,2,1,0,181419.29,0
6394,15789371,593,41,4,119703.1,2,1,1,109783.29,0
6395,15602845,466,41,2,152102.18,2,1,0,181879.56,0
6396,15707918,741,36,0,127675.39,2,1,0,74260.16,0
6397,15602812,684,44,2,133776.86,2,0,1,49865.04,0
6398,15675888,550,33,9,72788.03,1,1,1,103608.06,0
6399,15591822,593,26,9,76226.9,1,1,0,167564.82,0
6400,15738501,601,48,9,163630.76,1,0,1,41816.49,1
6401,15585907,676,30,5,0,2,0,0,179066.58,0
6402,15579040,556,46,10,0,2,0,0,109184.24,0
6403,15804211,719,36,3,155423.17,1,1,1,199841.32,0
6404,15736126,850,55,0,98710.89,1,1,1,83617.17,1
6405,15745399,649,49,2,0,1,1,0,84863.85,1
6406,15760749,509,41,7,126683.8,1,0,1,114775.53,0
6407,15637118,684,33,4,140700.61,1,1,0,103557.93,0
6408,15657829,806,30,8,168078.83,1,1,0,85028.36,1
6409,15738497,729,44,4,107726.93,2,1,0,153064.87,0
6410,15690695,683,33,9,0,2,1,1,38784.42,0
6411,15762351,689,63,1,0,2,1,1,186526.12,0
6412,15791172,672,21,1,35741.69,1,1,0,28789.94,0
6413,15598982,602,53,5,98268.84,1,0,1,45038.29,1
6414,15734765,739,20,4,133800.98,1,0,1,150245.81,0
6415,15642912,618,21,2,125682.79,1,0,0,57762,0
6416,15769516,674,42,9,0,2,1,0,4292.72,0
6417,15789379,762,26,6,130428.78,1,1,0,173365.89,0
6418,15695103,790,37,6,0,2,1,1,119484.01,0
6419,15801924,754,27,8,0,2,0,0,121821.16,0
6420,15767804,729,44,6,0,2,1,0,151733.43,0
6421,15718039,606,47,0,137138.2,2,0,1,53784.22,0
6422,15579994,616,23,8,73112.95,1,1,1,62733.05,0
6423,15595037,772,47,9,152347.01,1,0,1,17671.78,0
6424,15600720,652,41,8,115144.68,1,1,0,188905.43,0
6425,15782608,743,43,5,0,2,0,0,113079.19,1
6426,15566894,793,39,3,137817.52,1,0,0,83997.79,0
6427,15749123,743,45,7,157332.26,1,1,0,125424.42,0
6428,15668943,746,37,2,0,2,1,0,143194.05,0
6429,15577423,627,39,5,124586.93,1,1,0,93132.61,1
6430,15623102,713,38,6,116980.78,2,0,1,76038.38,0
6431,15728012,678,40,3,128398.38,1,1,0,168658.3,0
6432,15683363,540,39,1,0,1,0,1,108419.41,0
6433,15699335,615,33,3,137657.25,2,1,1,171657.57,0
6434,15574369,415,53,5,167259.44,1,1,1,22357.25,0
6435,15703167,628,45,8,0,2,1,0,193903.06,0
6436,15754874,700,26,4,119009.57,1,1,0,141926.43,0
6437,15723216,623,33,2,80002.33,1,1,1,104079.62,0
6438,15725094,623,37,4,140211.88,1,1,1,93832.33,0
6439,15647974,679,44,3,118742.74,2,1,0,1568.91,0
6440,15583371,632,37,1,138207.08,1,1,0,60778.11,1
6441,15772559,790,47,10,148636.21,1,0,1,16119.96,1
6442,15711251,514,45,1,178827.79,1,1,0,60375.18,0
6443,15719212,491,33,5,83134.3,1,1,0,187946.55,0
6444,15764927,753,92,3,121513.31,1,0,1,195563.99,0
6445,15731412,693,37,6,95900.04,1,1,1,38196.24,0
6446,15719170,679,30,1,112543.42,1,1,1,179435.21,0
6447,15596011,529,34,9,0,1,1,1,93208.22,0
6448,15614834,619,31,3,141751.82,1,0,1,61531.86,0
6449,15600510,680,37,6,124140.57,2,1,0,92826.35,0
6450,15625706,693,45,2,116546.59,2,0,0,23140.28,1
6451,15781409,834,28,6,0,1,1,0,74287.53,0
6452,15722583,636,29,6,157576.47,2,1,1,101102.39,0
6453,15677243,538,43,5,0,2,1,0,126933.73,0
6454,15815070,566,44,5,141428.99,2,0,0,68408.74,0
6455,15705899,597,35,0,127510.99,1,1,1,155356.34,0
6456,15701522,711,29,9,0,2,0,1,3234.8,0
6457,15755978,606,31,10,0,2,1,0,195209.4,0
6458,15722090,615,51,6,81818.49,1,1,1,169149.38,0
6459,15783526,589,36,1,100895.54,1,1,1,68075.14,0
6460,15632125,606,45,5,63832.43,1,1,1,93707.8,0
6461,15688395,582,29,4,0,2,0,0,156153.27,0
6462,15666975,710,36,4,116085.06,1,1,0,58601.61,0
6463,15682211,467,57,1,0,2,1,1,114448.77,0
6464,15637411,749,30,1,0,2,0,1,126551.65,0
6465,15591512,564,33,2,115761.51,1,0,1,112350.21,1
6466,15606855,730,26,6,0,2,1,1,185808.7,0
6467,15763683,678,32,4,139626.01,1,1,1,118235.52,1
6468,15641782,540,31,7,0,1,0,1,183051.6,1
6469,15677184,767,35,6,115576.44,1,0,1,27922.45,0
6470,15775042,615,23,4,0,2,1,0,196476.19,0
6471,15616630,583,41,5,77647.6,1,1,0,190429.52,0
6472,15800233,850,40,5,0,2,1,0,35034.15,0
6473,15588419,651,34,10,148962.46,1,1,0,66389.43,1
6474,15595557,798,22,8,0,2,1,0,107615.43,0
6475,15626143,695,37,2,0,2,1,1,99692.65,0
6476,15566030,497,41,5,80542.81,1,0,0,88729.22,1
6477,15701412,739,40,4,0,2,0,0,173321.65,0
6478,15702464,549,34,4,0,2,0,0,139463.57,0
6479,15573348,850,35,9,102050.47,1,1,1,3769.71,0
6480,15704160,648,49,5,0,1,1,0,149946.43,1
6481,15693704,679,24,6,114948.76,2,0,1,135768.25,0
6482,15664752,606,39,8,136000.45,2,1,0,31708.53,0
6483,15628292,850,32,4,156001.68,2,1,1,151677.31,0
6484,15621195,619,41,3,147974.16,2,1,0,170518.83,0
6485,15668629,719,44,2,0,2,1,0,196582.19,0
6486,15635197,640,26,5,90402.77,1,1,1,3298.65,0
6487,15592761,710,40,5,0,2,0,0,162878.96,0
6488,15574283,580,31,2,0,2,0,1,64014.24,0
6489,15598097,550,44,9,0,2,1,0,26257.01,0
6490,15711352,841,31,3,162701.65,2,1,1,126794.56,0
6491,15620751,760,34,2,0,2,1,0,164162.44,0
6492,15656717,687,30,6,0,2,0,0,179206.92,0
6493,15643121,753,35,5,82453.96,2,0,0,18254.75,0
6494,15723671,661,35,9,100107.99,1,1,0,83949.68,0
